txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,merchant_name,mcc_m,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,complaint_id,user_id_cb,merchant_id_cb,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,is_chargeback
TXN00017262,2026-03-02 22:02:11,USR61315,MCH9251,9732.63,UTR0499651216,7011.0,SUCCESS,"Venkatesh, Randhawa and Lal",4131,TRANSPRT,SOLE_PROPRIETOR,lucknow,Uttar Pradesh,1767346630,6838955230,A,621.25,,,,,,,,,,,,,0
TXN00000081,2026-01-05 10:46:42,USR10422,MCH1782,21578.95,UTR 8174708540,4131.0,TXN_SUCCESS,Kari PLC,5411.0,GROCERY,SOLE_PROPRIETOR,MUMBAI,Maharashtra,26/06/2024,,A,-4762.58,,,,,,,,,,,,,0
TXN00003507,2026-03-19 20:47:01,USR31233,MCH5800,24334.83,UTR6701366189,5411.0,Initiated,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009121,2026-02-19 16:16:09,USR30632,MCH3997,22229.37,UTR6254640255,,Success,Chatterjee Group,5999,RETAIL OTHER,INDIVIDUAL,ludhiana,Punjab,30/04/2023,HIRQ3582999375796,Suspended,,,,,,,,,,,,,,0
TXN00000243,2026-03-22 17:55:16,USR28290,MCH7139,22872.46,UTR2803146265,5812.0,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003055,,USR29956,MCH7535,16422.33,UTR 9191479001,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011119,,USR85640,MCH5105,18848.0,UTR7358170378,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018063,,USR92572,MCH8207,21731.0,099833716769,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015807,,USR51953,MCH4126,3534.83,UTR1688689212,7011.0,S,Sen Group,5699,APPAREL,Individual,jaipur,Rajasthan,08-Jun-2023,,ACTIVE,236.05,,,,,,,,,,,,,0
TXN00015295,2026-02-27 14:42:16,USR13651,MCH1184,8152.63,UTR0614805318,4131.0,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018846,2026-03-16 21:21:02,USR58040,MCH4037,21742.0,UTR5086714171,5411.0,S,chaudhuri llc,5311,DEPT_STORE,INDIVIDUAL,Hyd,Telangana,11-23-2024,0677487191,Enabled,-2168.76,,,,,,,,,,,,,0
TXN00007294,,USR97370,MCH1934,0.12324,UTR6328551067,5411.0,SUCCESS,"Deol,DugarandParmer",5942,STATIONERY,Private Limited,Madras,Tamil Nadu,2025-06-26 13:50:54,,Live,2520.96,,,,,,,,,,,,,0
TXN00019486,,USR80540,MCH7354,6996.48,UTR8259371937,5812.0,Pending,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006340,2026-03-20 22:50:34,USR99142,MCH5349,7164.0,UTR4503655666,7011.0,Fail,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008683,,USR34388,MCH1394,4413.1,UTR 0405419746,5912.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017179,2026-03-19 19:14:17,USR73994,MCH5335,19045.41,UTR5009988316,5411.0,F,Daya1-Gera,,HOTEL_LODGING,PARTNERSHIP,Delhi,Delhi,,,Live,INR 699.30,,,,,,,,,,,,,0
TXN00017550,,USR98403,MCH6376,13658.4,UTR3470470228,4131.0,S,"Naik, Dhillon and Sama",5942,BOOKS,partnership,Jalandar,Punjab,20/01/2024,KHDL5323426037616,Live,2593.39,,,,,,,,,,,,,0
TXN00012034,,USR34021,MCH8779,13601.9,UTR9869721340,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013579,2026-01-25 06:30:19,USR80596,MCH2439,24217.0,UTR1427659991,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019209,,USR42648,MCH4243,10555.01,UTR9956622927,,TXN_SUCCESS,"Ramesh, Venkatesh and Ravel",5311,RETAIL,sole_proprietor,amritsar,Punjab,2025/06/24,,A,₹133.28,CBK0002630,usr61436,9582,03-12-2026,03-28-2026,"₹13,306.35",login compromised,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Open,26-Apr-2026,LOW,chatbot,1
TXN00005617,2026-02-05 00:47:32,USR65904,MCH2029,21929.0,UTR 2701530194,5411.0,TXN_SUCCESS,  Bhalla-Brahmbhatt  ,05999,MISC RETAIL,sole_proprietor,Jalandar,Punjab,2023-06-20 12:29:06,,A,276.02,,,,,,,,,,,,,0
TXN00002069,2026-01-28 01:06:39,USR94305,MCH4807,0.4126,UTR2309627797,5411.0,FAILED,"Dutt, Pandey and Tella",5912,PHARMACIES,individual,Madras,Tamil Nadu,2024/05/14,RXUW0906720577178,Enabled,"Rs. 1,458",,,,,,,,,,,,,0
TXN00009481,,USR12380,MCH5027,2814.9,UTR4370956993,5912.0,TXN_SUCCESS,Mukhopadhyay-Brar,5999,RETAIL OTHER,Partnership,ludhiana,Punjab,2023/10/17,CWYO9756460575495,A,"3,103.67",,,,,,,,,,,,,0
TXN00016853,,USR34091,MCH6163,17474.0,UTR7087087609,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000695,2026-03-31 09:33:05,USR42118,MCH2536,2879.77,377003160978,,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011090,2026-03-22 23:55:38,USR93649,MCH2813,16170.35,UTR2276627249,,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003577,2026-02-11 03:17:11,USR42383,MCH6606,4887.21,UTR8169673684,5812.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011701,,USR27121,MCH3476,3307.0,UTR 2987222899,7011.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016275,,USR72659,MCH8967,0.19748,UTR 5902892248,5912.0,COMPLETED,Kade-Sama,05699,CLOTHS,PARTNERSHIP,delhi,Delhi,18-Feb-2023,,A,,,,,,,,,,,,,,0
TXN00008470,2026-03-14 17:44:57,USR84172,MCH3322,391.47,UTR0448564175,5912.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010015,,USR18400,MCH3748,12585.2,UTR 1418208900,4131.0,Success,Bedi-Cherian,5311,RETAIL,Individual,Mumbay,Maharashtra,03-19-2025,XXXX2002,Hold,"₹1,343.58",,,,,,,,,,,,,0
TXN00018180,2026-02-18 02:08:36,USR53333,MCH9599,8254.95,UTR7956228985,5812.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013252,,USR89220,MCH5736,11039.59,UTR6288158564,5912.0,Success,Agate LLC,MCC-4131,TRANSPRT,SOLE-PROPRIETOR,delhi,Delhi,16-Apr-2023,XXXX7731,A,"₹3,557.14",,,,,,,,,,,,,0
TXN00009164,2026-03-25 01:15:08,USR66747,MCH3304,9220.38,UTR9440864966,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009583,2026-02-15 05:08:55,USR47236,MCH5261,3621.44,UTR2527394979,5411.0,Success,M0dy Gr0up,5942,BOOK STORE,Individual,jaipur,Rajasthan,12-11-2025,,Active,₹345.16,,,,,,,,,,,,,0
TXN00010097,,USR59241,MCH5066,14732.08,UTR2233877525,5812.0,S,,,,,,,,,,,CBK0000295,30500,MCH3244,20/02/2026 01:27 AM,2026/02/22,12885.17,Unauthorized Transaction,Complaint received after multiple failed attempts.,PENDING_BANK,19/03/2026,L,ivr,1
TXN00012342,2026-02-01 09:02:33,USR85768,MCH9187,0.8096,UTR6085795508,7011.0,SUCCESS,MANE AND SONS,5812.0,RESTAURANTS,INDIVIDUAL,HYDERABAD,Telangana,18/12/2025,,Active,508.01,,,,,,,,,,,,,0
TXN00016311,,USR22060,MCH7036,15720.82,UTR7155197911,5812.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009640,,USR28003,MCH7804,550.46,837758358953,,S,Deo-Pandya,5812,FOOD,Partnership,Jaipur,Rajasthan,,XXXX1482,SUSPENDED,₹492.54,,,,,,,,,,,,,0
TXN00018041,2026-01-29 05:37:04,USR59914,MCH5940,13682.41,UTR0095421587,5812.0,Fail,,,,,,,,,,,CBK0000879,USR59366,MCH6145,14-Mar-2026,2026/03/24,₹479.19,scam,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,25-Mar-2026,P4,ivr,1
TXN00001950,,USR56551,MCH8499,10856.0,UTR6367565808,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016883,,USR27919,MCH2840,18597.09,UTR1302771228,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007752,,USR77378,MCH3022,17206.06,226441505299,4131.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019268,2026-02-19 09:21:09,USR37822,MCH4438,18795.13,UTR6437940201,,COMPLETED,Vasa-Divan,5311,DEPARTMENT STORE,PARTNERSHIP,Kolkata,West Bengal,10/09/2025 05:49 AM,DDPR9154239625573,A,1288.65,,,,,,,,,,,,,0
TXN00005013,2026-03-25 08:53:25,USR71221,MCH6773,0.13388,UTR7685424164,5411.0,Success,"parmar, sahota and rajagopalan",05999,MISCELLANEOUS,SOLE-PROPRIETOR,Poona,Maharashtra,23/02/2024,GSZT9943608461358,Enabled,3042.0,CBK0000379,USR11871,MCH1785,2026-02-09 22:37:06,2026-02-12 17:37:06,1946.17,Wrong Amount,User claims account was compromised before transaction.,OPEN,10-Mar-2026,L,App,1
TXN00015290,,USR33646,MCH9281,24947.0,UTR1999536046,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016013,2026-01-09 11:15:48,USR83556,MCH3488,9791.99,UTR8166272507,5411.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005153,2026-03-24 14:46:21,USR89466,MCH3448,22722.0,UTR2483385308,5912.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017342,2026-03-26 03:57:48,USR73403,MCH1014,17338.71,UTR 9973754945,5411.0,PROCESSING,"Raghavan, Barad and Bahl",05812,FOOD,PARTNERSHIP,Pune,Maharashtra,23-Mar-2024,PDTL9868386773357,ACTIVE,,,,,,,,,,,,,,0
TXN00009522,2026-02-24 08:01:21,USR20473,MCH5344,15264.0,UTR5131575939,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009696,,USR87212,MCH8486,13804.93,UTR8697662874,5812.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002423,2026-01-10 01:45:40,USR62674,MCH6716,18907.78,UTR7363641553,5411.0,SUCCESS,Shan PLC,5699,GARMENTS,partnership,Amritsar,Punjab,2025/09/07,XXXX2064,A,"₹1,208.93",,,,,,,,,,,,,0
TXN00003988,2026-02-12 03:04:57,USR41709,MCH1392,11256.97,UTR6784664788,5912.0,S,Johal-Gaba,05912,MEDICAL,PRIVATE-LIMITED,pune,Maharashtra,02-20-2024,XXXX9354,INACTIVE,"4,352.70",,,,,,,,,,,,,0
TXN00015325,2026-02-07 02:21:34,USR27295,MCH1137,5683.53,UTR1460118104,4131.0,S,,,,,,,,,,,CBK0002661,USR25636,MCH 1585,,20-Feb-2026,5464.95,service failed,Merchant service was not delivered after payment.,Rejected,02-21-2026,P3,Call Center,1
TXN00005404,2026-01-04 16:27:42,USR50577,MCH3081,6198.31,UTR 7186018129,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001335,,USR57850,MCH4020,24370.08,UTR3038469633,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011544,2026-01-31 08:05:01,USR21727,MCH7897,12037.09,UTR8343330422,5812.0,PROCESSING,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009829,,USR30653,MCH1623,19280.69,UTR3674685071,5411.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008074,,USR11971,MCH5508,17150.05,UTR 7151935353,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001106,,USR81642,MCH1108,4355.64,UTR0465584083,4131.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017212,,USR65425,MCH4300,0.3605,UTR0487370192,5912.0,Fail,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017647,2026-01-29 18:16:32,USR29169,MCH6919,1971.53,UTR0512302444,5812.0,COMPLETED,Mander Ltd,5999,OTHER,Partnership,jalandhar,Punjab,02/05/2024 02:08 AM,6597659461,ACTIVE,"INR 2,549.85",CBK0002223,usr_58113,MCH3117,21-Jan-2026,2026/01/22,3677.06,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,In Progress,05/02/2026,Medium,chatbot,1
TXN00017647,2026-01-29 18:16:32,USR29169,MCH6919,1971.53,UTR0512302444,5812.0,COMPLETED,Mander Ltd,5999,OTHER,Partnership,jalandhar,Punjab,02/05/2024 02:08 AM,6597659461,ACTIVE,"INR 2,549.85",CBK0002223,usr_58113,MCH3117,21-Jan-2026,2026/01/22,3677.06,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,In Progress,05/02/2026,Medium,chatbot,1
TXN00009848,,USR69082,MCH4304,9197.77,UTR1968857164,5912.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012407,,USR50613,MCH1160,1098.58,UTR0781662992,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014306,,USR42531,MCH9818,16342.59,UTR5258755258,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019769,2026-01-01 21:34:26,USR52974,MCH6697,19051.45,UTR2639207973,5411.0,Success,"Chanda, Chakraborty and Mand",4814,TELECOM,individual,pune,Maharashtra,29/09/2025 03:02 PM,4744924569,Enabled,706.35,,,,,,,,,,,,,0
TXN00008014,2026-03-27 23:17:51,USR82133,MCH6215,5538.73,UTR3953209365,,TXN_FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019663,2026-01-23 12:52:06,USR40350,MCH7418,94.03,UTR8089983420,5912.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000090,2026-01-10 19:21:01,USR21284,MCH7698,11810.65,UTR3410589588,5411.0,SUCCESS,SACHDEV AND SONS,MCC-5812,RESTAURANT,Sole Proprietor,Amritsar,Punjab,23-Jul-2023,,Enabled,,,,,,,,,,,,,,0
TXN00015456,2026-03-06 08:00:34,USR18702,MCH8445,11931.9,UTR0483109730,5411.0,TXN_SUCCESS,CHAND INC,5999,MISCELLANEOUS,PARTNERSHIP,JPR,Rajasthan,27/12/2025 10:31 AM,,Enabled,"₹2,873.41",,,,,,,,,,,,,0
TXN00012392,2026-02-13 05:57:21,USR58273,MCH7726,23518.52,UTR5787681345,5411.0,Success,Modi Ltd,5311,DEPARTMENT STORE,individual,Lucknow,Uttar Pradesh,2025-05-17 15:11:06,XXXX3760,A,1955.14,CBK0001780,usr_78095,MCH 8798,19/03/2026 09:14 AM,03-22-2026,₹687.06,scam,Customer says amount was debited twice.,In Progress,,MEDIUM,Email,1
TXN00002848,,USR41066,MCH6065,6283.0,UTR9597904557,5912.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017407,2026-02-11 16:22:18,USR71358,MCH3262,0.7304,UTR9427864005,5411.0,PENDING,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002502,2026-03-16 16:55:18,USR12602,MCH8720,19115.55,UTR1507575279,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014293,,USR90948,MCH1741,5438.99,UTR8261145163,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00000187,2026-01-25 09:50:14,USR52253,MCH6868,20432.38,UTR9004637018,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003220,2026-01-02 20:07:38,USR83261,MCH5934,18312.7,UTR4448082262,,TXN_SUCCESS,Halder LLC,07011,HOTEL_LODGING,private_limited,ASR,Punjab,03-22-2023,CBWB3662425285759,A,"INR 1,201.69",,,,,,,,,,,,,0
TXN00019274,2026-01-04 20:36:45,USR97420,MCH1717,5866.95,UTR3406062923,4131.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011840,2026-02-18 13:39:48,USR75699,MCH8729,4325.0,UTR2724277951,5411.0,COMPLETED,"Chowdhury, Krishnamurthy and Parekh",5942.0,STATIONERY,Private Limited,kolkata,West Bengal,07-Feb-2024,7331970917,Active,INR 870.42,,,,,,,,,,,,,0
TXN00012984,,USR28294,MCH4793,0.23022,UTR3236314293,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016801,2026-02-25 05:14:41,USR41554,MCH7413,13523.8,UTR7875248577,7011.0,SUCCESS,Uppal-Chaudhry,,DEPT_STORE,private_limited,Bengaluru,Karnataka,09-13-2024,3706152456,Live,"3,645.54",,,,,,,,,,,,,0
TXN00008744,2026-01-02 08:00:03,USR24688,MCH6415,1357.78,UTR4537031134,4131.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007239,,USR20969,MCH3369,16550.92,UTR6555560848,5812.0,SUCCESS,"yadav, deep and bassi",5999,MISC RETAIL,INDIVIDUAL,LKO,Uttar Pradesh,16/05/2024,0407364103,Active,Rs. 786,,,,,,,,,,,,,0
TXN00011197,2026-03-30 10:17:23,USR55702,MCH4409,20882.79,UTR4656725507,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018316,2026-03-05 16:24:09,USR38221,MCH4153,19917.05,UTR1303474019,7011.0,Success,Shroff Ltd,5999,RETAIL OTHER,Sole Proprietor,kolkata,West Bengal,11-07-2025,,ACTIVE,3578.7,,,,,,,,,,,,,0
TXN00008350,2026-02-05 15:26:04,USR97030,MCH6861,16169.06,UTR9212385846,5812.0,TXN_SUCCESS,Gandhi-Shukla,,KIRANA,partnership,Kolkata,West Bengal,09-Jan-2024,,Enabled,"Rs. 1,540",,,,,,,,,,,,,0
TXN00016502,2026-03-24 20:21:41,USR46401,MCH3886,17852.0,UTR2357250224,5812.0,Success,Gandhi Inc,5812,EATING PLACE,Sole Proprietor,kolkata,West Bengal,18-Dec-2025,XXXX0009,Enabled,-3831.0,,,,,,,,,,,,,0
TXN00009855,,USR80814,MCH7835,21577.09,UTR 9656333864,5912.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001864,,USR45275,MCH1680,13630.22,UTR0048820938,5411.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002518,,USR24545,MCH5323,11926.32,UTR5241911741,5912.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006853,2026-02-20 13:06:02,USR33440,MCH4803,22711.0,UTR8736529192,5812.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014277,2026-01-18 19:27:22,USR46505,MCH3534,4684.55,UTR9632850442,,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008175,,USR28960,MCH5719,15955.94,UTR 6846977606,4131.0,COMPLETED,,,,,,,,,,,CBK0001452,USR21384,MCH2062,2026/02/22,01/03/2026 07:14 AM,7668.14,complaint,Customer says amount was debited twice.,Open,,Low,App,1
TXN00011358,,USR65681,MCH2945,23053.1,UTR1745779630,5912.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00019034,2026-02-15 20:36:24,USR27380,MCH2427,8352.45,UTR8332245652,4131.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006715,2026-03-20 11:29:11,USR98502,MCH2062,21427.16,UTR0319959911,7011.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00004552,,USR43841,MCH4345,513.24,UTR9157975275,7011.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00007416,2026-02-16 04:51:20,USR15385,MCH1438,13589.71,UTR2115226087,7011.0,COMPLETED,"Memon, Chaudhuri and Choudhry",5812,RESTAURANTS,Sole Proprietor,Amritsar,Punjab,17-May-2024,,Live,"Rs. 2,393",,,,,,,,,,,,,0
TXN00003859,2026-02-18 11:27:24,USR20139,MCH7532,10086.16,UTR2363439145,7011.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011814,2026-01-06 08:55:18,USR13022,MCH9393,4050.19,UTR9895090196,5411.0,Success,"Sehgal, Chawla and Korpal",5812,RESTAURANT,INDIVIDUAL,amritsar,Punjab,03/09/2025 05:19 PM,XXXX8440,ACTIVE,896.96,,,,,,,,,,,,,0
TXN00016063,2026-03-03 03:41:27,USR84122,MCH5410,3044.85,UTR1658935975,5411.0,COMPLETED,Ganesh LLC,7011,HOTEL,Partnership,Delhi,Delhi,13/01/2023 04:09 PM,,A,1114.19,,,,,,,,,,,,,0
TXN00019335,2026-01-08 04:38:19,USR58226,MCH5935,17211.95,149903298002,5912.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00008784,,USR50762,MCH5115,16474.8,UTR7011835987,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010403,,USR69950,MCH5857,3979.73,UTR5321500816,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012524,2026-03-14 06:13:14,USR69096,MCH6934,10106.46,UTR3190973202,,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011779,,USR13033,MCH3362,21450.36,UTR1281750759,5812.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00016810,,USR61932,MCH9813,1776.0,UTR3950161126,5912.0,COMPLETED,Modi Group,5912,CHEMIST,sole_proprietor,kolkata,West Bengal,2023/01/13,NMVQ7058285918265,INACTIVE,3354.47,,,,,,,,,,,,,0
TXN00007974,,USR60585,MCH7695,22647.18,UTR5030405038,7011.0,Declined,,,,,,,,,,,CBK0000406,usr33394,MCH 3064,,11/03/2026,4101.89,Wrong Amount,user claims account was compromised before transaction.,Open,2026-03-20 06:27:39,Low,ivr,1
TXN00000652,2026-02-02 03:38:06,USR39385,MCH9556,13432.29,UTR3346174143,5912.0,S,"Hari, Dave and Ahluwalia",4131,TRANSPRT,sole_proprietor,Chennai,Tamil Nadu,06-12-2025,LIFR2342836809377,Enabled,4820.97,,,,,,,,,,,,,0
TXN00011390,2026-03-23 15:52:55,USR42908,MCH6484,10177.91,UTR7160584848,5411.0,PENDING,,,,,,,,,,,CBK0002172,USR27533,mch3479,20/01/2026,2026-01-23 00:41:15,681.66,Unauthorized Transaction,Merchant service was not delivered after payment.,Resolved,,H,App,1
TXN00004485,,USR89791,MCH9900,5260.58,UTR4710511539,5912.0,FAILED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018858,2026-01-25 07:44:17,USR73963,MCH8313,24402.62,UTR4858163287,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005177,,USR77889,MCH5976,22132.12,UTR2199523518,5411.0,PENDING,,,,,,,,,,,,,,,,,,,,,,,0
TXN00006573,2026-01-16 22:30:35,USR71821,MCH5862,1971.96,UTR7299057874,5912.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010475,2026-01-27 20:07:14,USR78504,MCH9245,17850.73,UTR5735038931,5411.0,COMPLETED,zachariah-suri,5311,RETAIL,INDIVIDUAL,jalandhar,Punjab,2023/05/03,ZBKQ5898737738506,Enabled,₹328.18,,,,,,,,,,,,,0
TXN00017857,2026-02-16 00:06:15,USR34544,MCH2465,13792.75,UTR1585254048,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00001584,,USR36978,MCH2608,12424.2,405932271171,,COMPLETED,"Loyal, Ghosh and Gaba",05999,OTHER,individual,Hyd,Telangana,21-Mar-2025,ZBIP4363265097456,A,₹869.47,,,,,,,,,,,,,0
TXN00001681,2026-03-14 07:12:14,USR86037,MCH5078,8659.03,UTR4876218521,4131.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009069,,USR46746,MCH4123,772.11,454003459324,,Success,"Parekh, Patla and Kar",5942,BOOK STORE,Partnership,Jalandhar,Punjab,2024/11/09,5310260642,Enabled,"₹2,764.76",,,,,,,,,,,,,0
TXN00007199,,USR77552,MCH5147,23311.78,UTR1715890584,5812.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00017753,2026-01-10 11:55:12,USR77088,MCH9106,14371.83,UTR3081074462,,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00005947,2026-01-01 19:43:18,USR78679,MCH1071,8469.29,UTR4030566677,5411.0,COMPLETED,"Keer, Roy and Narayanan",,MEDICAL,sole_proprietor,JPR,Rajasthan,17-Apr-2025,4373595007,Enabled,619.21,,,,,,,,,,,,,0
TXN00019225,,USR55533,MCH8710,7403.0,UTR 5922659562,5411.0,TXN_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00003278,2026-01-21 02:59:32,USR92928,MCH4434,12132.52,UTR2011765375,5812.0,COMPLETED,Andra and Sons,5999,OTHER,Private Limited,ludhiana,Punjab,2025-02-21 00:35:17,,ACTIVE,Rs. 233,,,,,,,,,,,,,0
TXN00007059,2026-03-12 11:33:23,USR36148,MCH6537,22491.32,UTR 9420591275,5411.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013377,,USR43607,MCH8614,22484.49,UTR 4251728672,5912.0,Declined,Basu-Gola,4131,TRAVEL,PARTNERSHIP,Poona,Maharashtra,08/01/2026,XXXX7777,Live,1454.86,,,,,,,,,,,,,0
TXN00009808,2026-01-07 23:10:49,USR57250,MCH9057,15634.04,UTR 7961997624,4131.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00002113,,USR60449,MCH4991,4613.78,UTR0677731118,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00012566,,USR77765,MCH9073,19479.81,UTR6923943123,5411.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00010869,,USR45290,MCH4680,13132.31,UTR6853254127,7011.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018216,,USR55887,MCH7446,8160.48,UTR7258958429,7011.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,,,0
TXN00015395,2026-01-21 03:25:32,USR15860,MCH8202,0.23007,UTR 7039239094,5812.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00018311,2026-02-20 23:28:06,USR67765,MCH2705,9091.0,UTR0966720441,4131.0,Success,,,,,,,,,,,,,,,,,,,,,,,0
TXN00014202,,USR17273,MCH1368,0.22209,983793578729,,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00011906,2026-03-23 16:46:26,USR27818,MCH9723,18910.73,UTR 0199019287,7011.0,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,0
TXN00013646,,USR36684,MCH3406,0.15325,UTR5348102971,4131.0,COMPLETED,"Swamy, Borah and Sampath",5311,RETAIL,Individual,MUMBAI,Maharashtra,2024-05-22 03:05:47,XXXX9630,Inactive,438.79,,,,,,,,,,,,,0
TXN00018023,2026-01-28 12:03:23,USR98904,MCH4095,17883.58,UTR9587019162,5812.0,S,,,,,,,,,,,,,,,,,,,,,,,0
TXN00009412,,USR25994,MCH8215,16778.0,UTR0179671656,5411.0,TXN_SUCCESS,"Brar, Ramesh and Kaul",5411,GROCERY STORES,PARTNERSHIP,Chennai,Tamil Nadu,23/05/2023,DOZI8655958280664,Closed,1544.34,,,,,,,,,,,,,0
